article_id,title,sentence,label
265,Unbroken': Where's the rest of Louis Zamperini's story?,"Laura Hillenbrand's bestseller, ""Unbroken,"" is a classic",assumption
236,Seven ways to stay married.,you are constantly learning,assumption
283,Where's the attention from Sharpton & Jackson for Black lives in St  Louis beating?,even if this was a middle-aged man with no violent intent who was violating only a minor law by selling loose cigarettes,assumption
296,Will the awful power of the word 'slut' defeat feminists' efforts to reclaim it?,Maybe the speed of the internet is too fast for us to control a word with so much potential to damage,assumption
127,Iran talks: Moving beyond 'worn out' policies.,Mutual distrust is at the core of the failure of the unwillingness on both side to be flexible,assumption
240,The single reason why I celebrate Christmas.,He didn't believe in God,anecdote
233,Saudi's bold political gambit.,"From this perspective, the news of reopening the Saudi embassies emerges in the context of a reassessment of Riyadh's foreign policy, released at a fortuitous time",assumption
141,Our unkept promise to Afghan women.,"For years, as the Taliban ruled, Afghanistan was the world's forgotten country",assumption
131,It's going to get worse for French Muslims.,This attack must be condemned with the utmost firmness and its perpetrators arrested and convicted,assumption
183,The Observer view on the Paris attacks.,"Out of blood and horror a unique moment has arisen, for France and all Europe",assumption
27,"Boko Haram's deadly advance must be stopped, but how?","Assistance has been offered by a range of partners including the US, UK, France, Russia and China",anecdote
56,CIA interrogations report: New Congress must tackle how to get intelligence right.,it made no sense,assumption
239,Sia's video: let's be wary of seeing paedophilia everywhere.,"This latest one is yet another shift towards the blanket criminalisation of anything other than blessed, state-ordained heterosexuality",assumption
267,UN marks Human Rights Day by promoting violation of human rights.,"The month of November saw six full days at U.N  headquarters dedicated to dehumanizing Israelis, led by speakers from UNRWA, the Palestinian Authority and Iran",assumption
245,"Stalin, Muhammad and Obama.",And anyone who strays one inch must be neutralized,assumption
149,Let's recruit academically gifted students from poor neighborhoods the same way we seek out star athletes.,Half the high schools in this country don't even have college counselors,assumption
109,"The hapless, harmless Palestinian leader?"," his recent, uncharacteristic defiance against Israel reflects a need to stop his flagging domestic popularity turning into an uprising against him and the PA",assumption
290,Why most Americans oppose more gun control.,"At present, only rich, well-connected people can get concealed carry permits in those places",assumption
90,Fossil fuels are no catastrophe. They have made our lives better.,Fossil fuels are no catastrophe. They have made our lives better.,title
85,Coming soon: Fifty Shades of Ironing.,"But many commuters have their nose in the book itself, bondage cover on proud display, enjoying erotica in what might seem to be strikingly unsexy surroundings",anecdote
234,High School: Islamic vocabulary lesson part of Common Core standards.,I'm told that one of the next couple of lessons that will be taught in this class includes an examination of Psalm 23 as part of the lesson,testimony
100,A Greek euro exit would hurt Europe - but not as much as it would hurt Greece.,Five out of Germany's eight leading economic research institutes think the eurozone could now cope with a Greek exit,testimony
8,Is Afghanistan ready for the drawdown?,"After 13 years of the International Security Assistance Force (ISAF), the United States and a number of its NATO partners will start the Resolute Support Mission in Afghanistan",anecdote
212,Putin and Erdogan: Partnership of convenience?,Russia has long encouraged Turkey's pursuit of an autonomous foreign policy and emancipation from NATO and the US,assumption
87,Five ways Obama could make Castro pay Cuba's $6 billion debt to Americans.,Others filed lawsuits and secured judgments,anecdote
72,Do we really need to cancel Christmas?,So there will be no presents for Christmas,anecdote
35,We can't breathe: Obama's last chance for change.,"On Monday, he convened a commission of civil rights leaders and unveiled plans to put more shoulder cameras on police officers' uniforms and thoroughly review Programme 1033",anecdote
220,The real threat to the Indian state.,"whether their targets were Muslims or Adivasis, Bodos invariably inflicted more casualties than they suffered primarily",assumption
83,Ferguson: Obama contines to undermine police departments around the country.,"Ferguson is showing us, physical risks aren't the only risks that police face",assumption
176,"Obama hands Cuba's Castros a major victory, but Congress can still stop it.",And the president will go on picking off the next items on the bucket list for the next two years of his term unless Congress decides to stop him,assumption
211,Putin and Ukraine: Expect more brutal aggression from Russia's desperate leader.,Kudrin was to be a disappointed man,assumption
224,Revisiting the British conquest of Jerusalem.,The memo was intended to prevent any friction with Muslim troops recruited from British colonies to fight in the war and avoid harming the alliance with Sharif Hussein of Mecca,assumption
9,"After Charlie Hebdo attack, the real war.",There might be a good case for a military response,assumption
221,Rejected by your parents? Remember: you are not alone.,they are fearful of deviating from these,assumption
195,"Paris lessons: US must revoke citizenship of Americans who join ISIS, Al Qaeda.",Will the Obama administration change course?,assumption
